step,hour,reward,terminated,truncated,solver_failed,power_converged,gas_converged,gas_solved_this_step,gas_solve_count,gas_state_age,slow_action_applied,action_projection_magnitude,vm_min_pu,vm_max_pu,max_line_loading_percent,gas_pressure_min_bar,gas_pressure_max_bar,gas_pressure_mean_bar,max_pipe_velocity_m_per_s,soc_min,soc_max,gfg_total_p_mw,p2g_total_p_mw,compressor_total_p_mw,gfg_total_mdot_kg_s,p2g_total_mdot_kg_s,renewable_available_mw,renewable_used_mw,renewable_curtailment_mw,source_capacity_violation_max_kg_s,ess_soc_0,ess_soc_1,ess_soc_2,exception
126.0,6.300000000000001,-10.75006243801762,0.0,0.0,0.0,1.0,1.0,0.0,22.0,5.0,0.0,6.661338147750939e-16,0.9870843980421118,1.016842215875014,17.31332230899528,3.9072271033366515,4.937468141326649,4.53231746667623,1.188776189629793,0.5,0.5,1.0999999344348907,0.7999999523162842,0.0017506966691953113,0.058771926321481406,0.010999999344348907,3.2164127257144752,3.184248581203148,0.03216414451132717,0.0,0.5,0.5,0.5,
127.0,6.3500000000000005,-11.023226290589731,0.0,0.0,0.0,1.0,1.0,1.0,23.0,0.0,0.0,6.661338147750939e-16,0.9876869721278694,1.0229140085020603,17.93276905203422,3.9071353206928094,4.937333517626552,4.53219166624826,1.2105281854783914,0.5,0.5,1.0999999344348907,0.7999999523162842,0.0017785293355819538,0.058771926321481406,0.010999999344348907,3.394186308190637,3.3602444269008966,0.0339418812897406,0.0,0.5,0.5,0.5,
128.0,6.4,-11.201186088463972,0.0,0.0,0.0,1.0,1.0,0.0,23.0,1.0,0.0,6.661338147750939e-16,0.9884511183488904,1.0257090337489496,18.21325654558652,3.9071353206928094,4.937333517626552,4.53219166624826,1.2105281854783914,0.5,0.5,1.0999999344348907,0.7999999523162842,0.0017785293355819538,0.058771926321481406,0.010999999344348907,3.4783213326949483,3.443538100708829,0.034783231986119156,0.0,0.5,0.5,0.5,
129.0,6.45,-11.147229372105288,0.0,0.0,0.0,1.0,1.0,0.0,23.0,2.0,0.0,6.661338147750939e-16,0.9889212508298026,1.0255671167242615,18.537659602855264,3.9071353206928094,4.937333517626552,4.53219166624826,1.2105281854783914,0.5,0.5,1.0999999344348907,0.7999999523162842,0.0017785293355819538,0.058771926321481406,0.010999999344348907,3.5591299819385664,3.5235386630265193,0.03559131891204671,0.0,0.5,0.5,0.5,
130.0,6.5,-11.252982468842688,0.0,0.0,0.0,1.0,1.0,0.0,23.0,3.0,0.0,6.661338147750939e-16,0.9891721310091174,1.0258658229196145,18.7355977664611,3.9071353206928094,4.937333517626552,4.53219166624826,1.2105281854783914,0.5,0.5,1.0999999344348907,0.7999999523162842,0.0017785293355819538,0.058771926321481406,0.010999999344348907,3.6060643904603715,3.570003727211331,0.03606066324904055,0.0,0.5,0.5,0.5,
131.0,6.550000000000001,-11.193614820278556,0.0,0.0,0.0,1.0,1.0,0.0,23.0,4.0,0.0,6.661338147750939e-16,0.9893703321969489,1.0253691795323545,19.0074952465828,3.9071353206928094,4.937333517626552,4.53219166624826,1.2105281854783914,0.5,0.5,1.0999999344348907,0.7999999523162842,0.0017785293355819538,0.058771926321481406,0.010999999344348907,3.6644246118224446,3.6277803460467144,0.0366442657757299,0.0,0.5,0.5,0.5,
132.0,6.6000000000000005,-11.204362067512768,0.0,0.0,0.0,1.0,1.0,0.0,23.0,5.0,0.0,6.661338147750939e-16,0.9896126057169548,1.0253190358389745,19.327621157383426,3.9071353206928094,4.937333517626552,4.53219166624826,1.2105281854783914,0.5,0.5,1.0999999344348907,0.7999999523162842,0.0017785293355819538,0.058771926321481406,0.010999999344348907,3.7333978809337567,3.6960638820969116,0.03733399883684447,0.0,0.5,0.5,0.5,
133.0,6.65,-11.380829639965643,0.0,0.0,0.0,1.0,1.0,0.0,23.0,6.0,0.0,6.661338147750939e-16,0.9895045701778891,1.026168732289836,19.784783248329497,3.9071353206928094,4.937333517626552,4.53219166624826,1.2105281854783914,0.5,0.5,1.0999999344348907,0.7999999523162842,0.0017785293355819538,0.058771926321481406,0.010999999344348907,3.827076651856951,3.7888058648083422,0.03827078704860851,0.0,0.5,0.5,0.5,
134.0,6.7,-11.300609468914262,0.0,0.0,0.0,1.0,1.0,0.0,23.0,7.0,0.0,6.661338147750939e-16,0.9895953709502368,1.0252076446480556,19.836091960461637,3.9071353206928094,4.937333517626552,4.53219166624826,1.2105281854783914,0.5,0.5,1.0999999344348907,0.7999999523162842,0.0017785293355819538,0.058771926321481406,0.010999999344348907,3.829687209530861,3.7913903168915093,0.03829689263935172,0.0,0.5,0.5,0.5,
135.0,6.75,-11.639062563004128,0.0,0.0,0.0,1.0,1.0,0.0,23.0,8.0,0.0,6.661338147750939e-16,0.9896699615608534,1.0275007620964212,20.373757248266973,3.9071353206928094,4.937333517626552,4.53219166624826,1.2105281854783914,0.5,0.5,1.0999999344348907,0.7999999523162842,0.0017785293355819538,0.058771926321481406,0.010999999344348907,3.9513343701779626,3.911821005279574,0.039513364898388956,0.0,0.5,0.5,0.5,
136.0,6.800000000000001,-11.660047116726327,0.0,0.0,0.0,1.0,1.0,0.0,23.0,9.0,0.0,6.661338147750939e-16,0.9895106083665269,1.0273480800948325,20.737644887456568,3.9071353206928094,4.937333517626552,4.53219166624826,1.2105281854783914,0.5,0.5,1.0999999344348907,0.7999999523162842,0.0017785293355819538,0.058771926321481406,0.010999999344348907,4.031255494889403,3.990942918315169,0.040312576574233684,0.0,0.5,0.5,0.5,
137.0,6.8500000000000005,-11.872032679615783,0.0,0.0,0.0,1.0,1.0,0.0,23.0,10.0,0.0,6.661338147750939e-16,0.9899652372868553,1.028901564918051,21.05154570627731,3.9071353206928094,4.937333517626552,4.53219166624826,1.2105281854783914,0.5,0.5,1.0999999344348907,0.7999999523162842,0.0017785293355819538,0.058771926321481406,0.010999999344348907,4.0995945540152015,4.058598586483111,0.040995967532090956,0.0,0.5,0.5,0.5,
138.0,6.9,-11.715630074695685,0.0,0.0,0.0,1.0,1.0,0.0,23.0,11.0,0.0,6.661338147750939e-16,0.9892082923595418,1.027238433331611,20.994122589454843,3.9071353206928094,4.937333517626552,4.53219166624826,1.2105281854783914,0.5,0.5,1.0999999344348907,0.7999999523162842,0.0017785293355819538,0.058771926321481406,0.010999999344348907,4.088193491738066,4.047311534889906,0.04088195684815953,0.0,0.5,0.5,0.5,
139.0,6.95,-11.762994889011205,0.0,0.0,0.0,1.0,1.0,0.0,23.0,12.0,0.0,6.661338147750939e-16,0.9900193251047809,1.028006921105825,21.2979642877026,3.9071353206928094,4.937333517626552,4.53219166624826,1.2105281854783914,0.5,0.5,1.0999999344348907,0.7999999523162842,0.0017785293355819538,0.058771926321481406,0.010999999344348907,4.15195136513583,4.110431829211669,0.04151953592416106,0.0,0.5,0.5,0.5,
140.0,7.0,-11.558068641321471,0.0,0.0,0.0,1.0,1.0,0.0,23.0,13.0,0.0,6.661338147750939e-16,0.9912126492066631,1.0273756706074506,21.03725134003345,3.9071353206928094,4.937333517626552,4.53219166624826,1.2105281854783914,0.5,0.5,1.0999999344348907,0.7999999523162842,0.0017785293355819538,0.058771926321481406,0.010999999344348907,4.098791300755051,4.05780336575987,0.04098793499518047,0.0,0.5,0.5,0.5,
141.0,7.050000000000001,-25.589868759976767,0.0,0.0,0.0,1.0,1.0,1.0,24.0,0.0,1.0,6.661338147750939e-16,0.964846300490251,1.0025644885283456,41.228469470292275,3.9072948198433757,4.937776385569391,4.533035587567285,1.1300466382994472,0.5,0.5,0.8250000327825546,0.7999999523162842,0.0016370312968949602,0.044078949119961054,0.010999999344348907,4.131938828786452,4.028640333438516,0.1032984953479359,0.0,0.5,0.5,0.5,
142.0,7.1000000000000005,-24.630097427443868,0.0,0.0,0.0,1.0,1.0,0.0,24.0,1.0,0.0,6.661338147750939e-16,0.9653897889080394,1.0024380146013703,41.2867415106314,3.9072948198433757,4.937776385569391,4.533035587567285,1.1300466382994472,0.5,0.5,0.8250000327825546,0.7999999523162842,0.0016370312968949602,0.044078949119961054,0.010999999344348907,4.166882812559866,4.062710717409312,0.10417209515055362,0.0,0.5,0.5,0.5,
143.0,7.15,-24.451190247199538,0.0,0.0,0.0,1.0,1.0,0.0,24.0,2.0,0.0,6.661338147750939e-16,0.9651106363075904,1.0023273119844165,41.588622345218695,3.9072948198433757,4.937776385569391,4.533035587567285,1.1300466382994472,0.5,0.5,0.8250000327825546,0.7999999523162842,0.0016370312968949602,0.044078949119961054,0.010999999344348907,4.2226995002503145,4.1171319875748065,0.10556751267550822,0.0,0.5,0.5,0.5,
144.0,7.2,-23.370917952146968,0.0,0.0,0.0,1.0,1.0,0.0,24.0,3.0,0.0,6.661338147750939e-16,0.9661796332102494,1.0023677737473842,42.0204339649936,3.9072948198433757,4.937776385569391,4.533035587567285,1.1300466382994472,0.5,0.5,0.8250000327825546,0.7999999523162842,0.0016370312968949602,0.044078949119961054,0.010999999344348907,4.334895831821783,4.226523410188246,0.10837242163353722,0.0,0.5,0.5,0.5,
145.0,7.25,-23.029657600892648,0.0,0.0,0.0,1.0,1.0,0.0,24.0,4.0,0.0,6.661338147750939e-16,0.9665488643794999,1.002604226112699,42.11846233751701,3.9072948198433757,4.937776385569391,4.533035587567285,1.1300466382994472,0.5,0.5,0.8250000327825546,0.7999999523162842,0.0016370312968949602,0.044078949119961054,0.010999999344348907,4.385625737775212,4.275985068190465,0.10964066958474672,0.0,0.5,0.5,0.5,
146.0,7.300000000000001,-22.728884273571875,0.0,0.0,0.0,1.0,1.0,0.0,24.0,5.0,0.0,6.661338147750939e-16,0.9670750250699696,1.002088633648763,42.129605593822774,3.9072948198433757,4.937776385569391,4.533035587567285,1.1300466382994472,0.5,0.5,0.8250000327825546,0.7999999523162842,0.0016370312968949602,0.044078949119961054,0.010999999344348907,4.384622240602182,4.275006658452742,0.10961558214943966,0.0,0.5,0.5,0.5,
147.0,7.3500000000000005,-21.35333065816892,0.0,0.0,0.0,1.0,1.0,0.0,24.0,6.0,0.0,6.661338147750939e-16,0.9688045153943505,1.0024221905106352,42.25344674152221,3.9072948198433757,4.937776385569391,4.533035587567285,1.1300466382994472,0.5,0.5,0.8250000327825546,0.7999999523162842,0.0016370312968949602,0.044078949119961054,0.010999999344348907,4.470581017274076,4.358816465195485,0.11176455207859125,0.0,0.5,0.5,0.5,
148.0,7.4,-22.516193335041613,0.0,0.0,0.0,1.0,1.0,0.0,24.0,7.0,0.0,6.661338147750939e-16,0.9674308105237858,1.0021867069059354,42.17026301611863,3.9072948198433757,4.937776385569391,4.533035587567285,1.1300466382994472,0.5,0.5,0.8250000327825546,0.7999999523162842,0.0016370312968949602,0.044078949119961054,0.010999999344348907,4.422103858221195,4.311551235407872,0.11055262281332284,0.0,0.5,0.5,0.5,
149.0,7.45,-22.40147389554061,0.0,0.0,0.0,1.0,1.0,1.0,25.0,0.0,0.0,6.661338147750939e-16,0.9676857490618541,1.0018978017851428,42.20519929371663,3.907371322083712,4.937887081433442,4.53313607829777,1.1113921045348576,0.5,0.5,0.8250000327825546,0.7999999523162842,0.0016131600131970058,0.044078949119961054,0.010999999344348907,4.422420877605671,4.311860329305846,0.11056054829982431,0.0,0.5,0.5,0.5,
150.0,7.5,-21.757823135006753,0.0,0.0,0.0,1.0,1.0,0.0,25.0,1.0,0.0,6.661338147750939e-16,0.9688598685583337,1.0018755114205171,42.395301592422804,3.907371322083712,4.937887081433442,4.53313607829777,1.1113921045348576,0.5,0.5,0.8250000327825546,0.7999999523162842,0.0016131600131970058,0.044078949119961054,0.010999999344348907,4.474657766994881,4.36279129614897,0.1118664708459107,0.0,0.5,0.5,0.5,
151.0,7.550000000000001,-21.29009073142201,0.0,0.0,0.0,1.0,1.0,0.0,25.0,2.0,0.0,6.661338147750939e-16,0.9687072465904856,1.002203144441772,42.539258451087925,3.907371322083712,4.937887081433442,4.53313607829777,1.1113921045348576,0.5,0.5,0.8250000327825546,0.7999999523162842,0.0016131600131970058,0.044078949119961054,0.010999999344348907,4.523104060350534,4.41002643188197,0.11307762846856445,0.0,0.5,0.5,0.5,
152.0,7.6000000000000005,-20.45413391194287,0.0,0.0,0.0,1.0,1.0,0.0,25.0,3.0,0.0,6.661338147750939e-16,0.9698578578317186,1.0017941492675364,42.77003277203631,3.907371322083712,4.937887081433442,4.53313607829777,1.1113921045348576,0.5,0.5,0.8250000327825546,0.7999999523162842,0.0016131600131970058,0.044078949119961054,0.010999999344348907,4.577578100615458,4.463138620815579,0.1144394797998781,0.0,0.5,0.5,0.5,
153.0,7.65,-20.030933918857926,0.0,0.0,0.0,1.0,1.0,0.0,25.0,4.0,0.0,6.661338147750939e-16,0.9708110647593259,1.0026191880713973,43.12258677837442,3.907371322083712,4.937887081433442,4.53313607829777,1.1113921045348576,0.5,0.5,0.8250000327825546,0.7999999523162842,0.0016131600131970058,0.044078949119961054,0.010999999344348907,4.711770114315362,4.59397583337314,0.11779428094222244,0.0,0.5,0.5,0.5,
154.0,7.7,-19.810153737962583,0.0,0.0,0.0,1.0,1.0,1.0,26.0,0.0,0.0,6.661338147750939e-16,0.9705754921252548,1.0028862861499652,43.35458774472563,3.907451711308131,4.93800356081022,4.533242044346553,1.091385673347232,0.5,0.5,0.8250000327825546,0.7999999523162842,0.0015875582693720698,0.044078949119961054,0.010999999344348907,4.788511722253155,4.668798900655073,0.1197128215980829,0.0,0.5,0.5,0.5,
155.0,7.75,-19.127886759548968,0.0,0.0,0.0,1.0,1.0,0.0,26.0,1.0,0.0,6.661338147750939e-16,0.9708744513446289,1.0024913380596687,43.433462103903445,3.907451711308131,4.93800356081022,4.533242044346553,1.091385673347232,0.5,0.5,0.8250000327825546,0.7999999523162842,0.0015875582693720698,0.044078949119961054,0.010999999344348907,4.817816278819704,4.697370843132789,0.12044543568691539,0.0,0.5,0.5,0.5,
156.0,7.800000000000001,-18.05185266687957,0.0,0.0,0.0,1.0,1.0,0.0,26.0,2.0,0.0,6.661338147750939e-16,0.9725872110041907,1.0026215068891517,43.67399443713399,3.907451711308131,4.93800356081022,4.533242044346553,1.091385673347232,0.5,0.5,0.8250000327825546,0.7999999523162842,0.0015875582693720698,0.044078949119961054,0.010999999344348907,4.919687925099172,4.796695697648068,0.12299222745110443,0.0,0.5,0.5,0.5,
157.0,7.8500000000000005,-18.228524826282428,0.0,0.0,0.0,1.0,1.0,0.0,26.0,3.0,0.0,6.661338147750939e-16,0.9718365925896582,1.0022600928467211,43.68831821320004,3.907451711308131,4.93800356081022,4.533242044346553,1.091385673347232,0.5,0.5,0.8250000327825546,0.7999999523162842,0.0015875582693720698,0.044078949119961054,0.010999999344348907,4.90974577268744,4.787002099105889,0.12274367358155128,0.0,0.5,0.5,0.5,
158.0,7.9,-17.051629933427254,0.0,0.0,0.0,1.0,1.0,0.0,26.0,4.0,0.0,6.661338147750939e-16,0.9735647483772777,1.002273732064301,43.991661277654806,3.907451711308131,4.93800356081022,4.533242044346553,1.091385673347232,0.5,0.5,0.8250000327825546,0.7999999523162842,0.0015875582693720698,0.044078949119961054,0.010999999344348907,5.030576406357056,4.904811966213558,0.12576444014349838,0.0,0.5,0.5,0.5,
159.0,7.95,-16.553298253787283,0.0,0.0,0.0,1.0,1.0,0.0,26.0,5.0,0.0,6.661338147750939e-16,0.9741594115097194,1.0023748626900018,44.25962734913421,3.907451711308131,4.93800356081022,4.533242044346553,1.091385673347232,0.5,0.5,0.8250000327825546,0.7999999523162842,0.0015875582693720698,0.044078949119961054,0.010999999344348907,5.117142639665001,4.989214043172829,0.12792859649217195,0.0,0.5,0.5,0.5,
160.0,8.0,-15.996775661133178,0.0,0.0,0.0,1.0,1.0,0.0,26.0,6.0,0.0,6.661338147750939e-16,0.9749667558405882,1.0046002966161225,44.52621337531249,3.907451711308131,4.93800356081022,4.533242044346553,1.091385673347232,0.5,0.5,0.8250000327825546,0.7999999523162842,0.0015875582693720698,0.044078949119961054,0.010999999344348907,5.201394004417061,5.07135912330391,0.13003488111315076,0.0,0.5,0.5,0.5,
161.0,8.05,-32.202171453572376,0.0,0.0,0.0,1.0,1.0,1.0,27.0,0.0,1.0,6.661338147750939e-16,0.9583651682781943,1.0019608777979065,42.47800151778651,3.9076669819097214,4.938303493279211,4.533545336367523,1.0597355107083468,0.5022500000335276,0.5023000000342727,0.8250000327825546,1.199999988079071,0.0015844894640744739,0.044078949119961054,0.016499999836087225,5.289103861992823,5.02464868465594,0.2644551773368833,0.0,0.5023000000342727,0.5023000000342727,0.5022500000335276,
162.0,8.1,-30.904346699156747,0.0,0.0,0.0,1.0,1.0,0.0,27.0,1.0,0.0,6.661338147750939e-16,0.9593672538451806,1.0015867679628419,42.685980640560274,3.9076669819097214,4.938303493279211,4.533545336367523,1.0597355107083468,0.5045000000670552,0.5046000000685453,0.8250000327825546,1.199999988079071,0.0015844894640744739,0.044078949119961054,0.016499999836087225,5.348555786268838,5.081128012895334,0.26742777337350354,0.0,0.5046000000685453,0.5046000000685453,0.5045000000670552,
163.0,8.15,-30.667675029364432,0.0,0.0,0.0,1.0,1.0,0.0,27.0,2.0,0.0,6.661338147750939e-16,0.959224220995647,1.0012212958007567,42.74500740114283,3.9076669819097214,4.938303493279211,4.533545336367523,1.0597355107083468,0.5067500001005828,0.506900000102818,0.8250000327825546,1.199999988079071,0.0015844894640744739,0.044078949119961054,0.016499999836087225,5.346273559266626,5.078959897236432,0.2673136620301945,0.0,0.506900000102818,0.506900000102818,0.5067500001005828,
164.0,8.200000000000001,-29.162536394668788,0.0,0.0,0.0,1.0,1.0,0.0,27.0,3.0,0.0,6.661338147750939e-16,0.9615482938939595,1.000708382571509,42.566034711951524,3.9076669819097214,4.938303493279211,4.533545336367523,1.0597355107083468,0.5090000001341104,0.5092000001370907,0.8250000327825546,1.199999988079071,0.0015844894640744739,0.044078949119961054,0.016499999836087225,5.344486832691157,5.077262506984411,0.2672243257067459,0.0,0.5092000001370907,0.5092000001370907,0.5090000001341104,
165.0,8.25,-29.193755971533562,0.0,0.0,0.0,1.0,1.0,0.0,27.0,4.0,0.0,6.661338147750939e-16,0.961332071353948,1.0014424520169412,42.699279469192,3.9076669819097214,4.938303493279211,4.533545336367523,1.0597355107083468,0.511250000167638,0.5115000001713633,0.8250000327825546,1.199999988079071,0.0015844894640744739,0.044078949119961054,0.016499999836087225,5.419347014015519,5.148379679465656,0.2709673345498632,0.0,0.5115000001713633,0.5115000001713633,0.511250000167638,
166.0,8.3,-28.578987350971996,0.0,0.0,0.0,1.0,1.0,0.0,27.0,5.0,0.0,6.661338147750939e-16,0.9613174220432391,1.0013100450278603,42.73053549648271,3.9076669819097214,4.938303493279211,4.533545336367523,1.0597355107083468,0.5135000002011656,0.513800000205636,0.8250000327825546,1.199999988079071,0.0015844894640744739,0.044078949119961054,0.016499999836087225,5.45607394595322,5.183270264915926,0.2728036810372935,0.0,0.513800000205636,0.513800000205636,0.5135000002011656,
167.0,8.35,-28.293831547767095,0.0,0.0,0.0,1.0,1.0,0.0,27.0,6.0,0.0,6.661338147750939e-16,0.9617736168635498,1.0009564627527479,42.77545597375635,3.9076669819097214,4.938303493279211,4.533545336367523,1.0597355107083468,0.5157500002346932,0.5161000002399087,0.8250000327825546,1.199999988079071,0.0015844894640744739,0.044078949119961054,0.016499999836087225,5.4580777462698835,5.185173875222729,0.2729038710471549,0.0,0.5161000002399087,0.5161000002399087,0.5157500002346932,
168.0,8.4,-27.045247219049664,0.0,0.0,0.0,1.0,1.0,0.0,27.0,7.0,0.0,6.661338147750939e-16,0.9633852749442644,1.0013921343262742,42.68381749802853,3.9076669819097214,4.938303493279211,4.533545336367523,1.0597355107083468,0.5180000002682208,0.5184000002741813,0.8250000327825546,1.199999988079071,0.0015844894640744739,0.044078949119961054,0.016499999836087225,5.502545704646917,5.227418435813435,0.27512726883348176,0.0,0.5184000002741813,0.5184000002741813,0.5180000002682208,
169.0,8.450000000000001,-26.659963656710406,0.0,0.0,0.0,1.0,1.0,0.0,27.0,8.0,0.0,6.661338147750939e-16,0.9634992235952049,1.00115261816474,42.52025691449601,3.9076669819097214,4.938303493279211,4.533545336367523,1.0597355107083468,0.5202500003017484,0.520700000308454,0.8250000327825546,1.199999988079071,0.0015844894640744739,0.044078949119961054,0.016499999836087225,5.47586573290687,5.202072462580878,0.2737932703259919,0.0,0.520700000308454,0.520700000308454,0.5202500003017484,
170.0,8.5,-26.61395589069866,0.0,0.0,0.0,1.0,1.0,1.0,28.0,0.0,0.0,6.661338147750939e-16,0.9639791989655601,1.0012447604107861,42.60825355405108,3.9077377980821804,4.938406992391086,4.533640096465469,1.0406718821641046,0.522500000335276,0.5230000003427266,0.8250000327825546,1.199999988079071,0.001560092983640737,0.044078949119961054,0.016499999836087225,5.515663670226568,5.2398805031531985,0.2757831670733697,0.0,0.5230000003427266,0.5230000003427266,0.522500000335276,
171.0,8.55,-26.72352560076401,0.0,0.0,0.0,1.0,1.0,0.0,28.0,1.0,0.0,6.661338147750939e-16,0.9645182652763722,1.0019577446248307,42.94547723400191,3.9077377980821804,4.938406992391086,4.533640096465469,1.0406718821641046,0.5247500003688036,0.5253000003769993,0.8250000327825546,1.199999988079071,0.001560092983640737,0.044078949119961054,0.016499999836087225,5.642382292394267,5.360263194590163,0.28211909780410377,0.0,0.5253000003769993,0.5253000003769993,0.5247500003688036,
172.0,8.6,-27.151700014654207,0.0,0.0,0.0,1.0,1.0,0.0,28.0,2.0,0.0,6.661338147750939e-16,0.9645079615237198,1.0025244390893995,43.08851228994219,3.9077377980821804,4.938406992391086,4.533640096465469,1.0406718821641046,0.5270000004023312,0.527600000411272,0.8250000327825546,1.199999988079071,0.001560092983640737,0.044078949119961054,0.016499999836087225,5.6907022251449355,5.406167130847303,0.2845350942976325,0.0,0.527600000411272,0.527600000411272,0.5270000004023312,
173.0,8.65,-27.48047189279993,0.0,0.0,0.0,1.0,1.0,0.0,28.0,3.0,0.0,6.661338147750939e-16,0.964294627624258,1.0023513908801942,42.96248232556799,3.9077377980821804,4.938406992391086,4.533640096465469,1.0406718821641046,0.5292500004358588,0.5299000004455446,0.8250000327825546,1.199999988079071,0.001560092983640737,0.044078949119961054,0.016499999836087225,5.652933240156982,5.3702865949961875,0.28264664516079524,0.0,0.5299000004455446,0.5299000004455446,0.5292500004358588,
174.0,8.700000000000001,-27.60880113344767,0.0,0.0,0.0,1.0,1.0,0.0,28.0,4.0,0.0,6.661338147750939e-16,0.9637068790346384,1.0020249903173724,43.04201609749455,3.9077377980821804,4.938406992391086,4.533640096465469,1.0406718821641046,0.5315000004693864,0.5322000004798173,0.8250000327825546,1.199999988079071,0.001560092983640737,0.044078949119961054,0.016499999836087225,5.6660513236999215,5.382748774401073,0.28330254929884724,0.0,0.5322000004798173,0.5322000004798173,0.5315000004693864,
175.0,8.75,-26.646862842729938,0.0,0.0,0.0,1.0,1.0,1.0,29.0,0.0,0.0,6.661338147750939e-16,0.9641489036593008,1.0020923515810403,43.47348259565314,3.9078038899982714,4.938503747500359,4.533728894363784,1.0224893982441723,0.533750000502914,0.53450000051409,0.8250000327825546,1.199999988079071,0.0015368237246328395,0.044078949119961054,0.016499999836087225,5.786247468010856,5.496935111854675,0.2893123561561816,0.0,0.53450000051409,0.53450000051409,0.533750000502914,
176.0,8.8,-27.355060662001044,0.0,0.0,0.0,1.0,1.0,0.0,29.0,1.0,0.0,6.661338147750939e-16,0.9628477280413044,1.0018760791332184,43.56264961182853,3.9078038899982714,4.938503747500359,4.533728894363784,1.0224893982441723,0.5360000005364416,0.5368000005483626,0.8250000327825546,1.199999988079071,0.0015368237246328395,0.044078949119961054,0.016499999836087225,5.782091157159575,5.492986616533571,0.2891045406260042,0.0,0.5368000005483626,0.5368000005483626,0.5360000005364416,
177.0,8.85,-26.737139802821183,0.0,0.0,0.0,1.0,1.0,0.0,29.0,2.0,0.0,6.661338147750939e-16,0.9639832639046689,1.0025264309668032,43.70984098338573,3.9078038899982714,4.938503747500359,4.533728894363784,1.0224893982441723,0.5382500005699692,0.5391000005826353,0.8250000327825546,1.199999988079071,0.0015368237246328395,0.044078949119961054,0.016499999836087225,5.875248084518482,5.581485697802163,0.2937623867163204,0.0,0.5391000005826353,0.5391000005826353,0.5382500005699692,
178.0,8.9,-26.730715150666366,0.0,0.0,0.0,1.0,1.0,0.0,29.0,3.0,0.0,6.661338147750939e-16,0.9643307370976422,1.002410909087242,43.70890401686034,3.9078038899982714,4.938503747500359,4.533728894363784,1.0224893982441723,0.5405000006034968,0.541400000616908,0.8250000327825546,1.199999988079071,0.0015368237246328395,0.044078949119961054,0.016499999836087225,5.895737328436443,5.600950479585288,0.2947868488511557,0.0,0.541400000616908,0.541400000616908,0.5405000006034968,
179.0,8.950000000000001,-26.115448658183627,0.0,0.0,0.0,1.0,1.0,1.0,30.0,0.0,0.0,6.661338147750939e-16,0.9654458177639765,1.002827132567141,43.94616649245569,3.9078786187918158,4.938613346622484,4.533829744129401,1.0014441900293902,0.5427500006370244,0.5437000006511806,0.8250000327825546,1.199999988079071,0.0015098903629759649,0.044078949119961054,0.016499999836087225,5.994526507396994,5.694800199892226,0.2997263075047686,0.0,0.5437000006511806,0.5437000006511806,0.5427500006370244,
180.0,9.0,-25.43066655823929,0.0,0.0,0.0,1.0,1.0,0.0,30.0,1.0,0.0,6.661338147750939e-16,0.9665503561721945,1.0026764185350332,44.1799920376398,3.9078786187918158,4.938613346622484,4.533829744129401,1.0014441900293902,0.545000000670552,0.5460000006854533,0.8250000327825546,1.199999988079071,0.0015098903629759649,0.044078949119961054,0.016499999836087225,6.049635862828943,5.747154087716815,0.3024817751121273,0.0,0.5460000006854533,0.5460000006854533,0.545000000670552,
181.0,9.05,-24.839839407137166,0.0,0.0,0.0,1.0,1.0,1.0,31.0,0.0,1.0,6.661338147750939e-16,0.9664824459891466,1.0027591562204927,44.273080492008546,3.907959494013566,4.938732218365711,4.533939466436258,0.9780402669721733,0.5472500007040796,0.548300000719726,0.8250000327825546,1.199999988079071,0.0014799377389509466,0.044078949119961054,0.016499999836087225,6.093919909237704,5.789223931937116,0.3046959773005886,0.0,0.548300000719726,0.548300000719726,0.5472500007040796,
182.0,9.1,-25.291048568187843,0.0,0.0,0.0,1.0,1.0,0.0,31.0,1.0,0.0,6.661338147750939e-16,0.9661048312645558,1.003257828674924,44.00369855022395,3.907959494013566,4.938732218365711,4.533939466436258,0.9780402669721733,0.5495000007376072,0.5506000007539986,0.8250000327825546,1.199999988079071,0.0014799377389509466,0.044078949119961054,0.016499999836087225,6.052724422593213,5.750088219502077,0.3026362030911362,0.0,0.5506000007539986,0.5506000007539986,0.5495000007376072,
183.0,9.15,-23.646911527480093,0.0,0.0,0.0,1.0,1.0,0.0,31.0,2.0,0.0,6.661338147750939e-16,0.9678634508695282,1.0035302779518671,44.21623776983818,3.907959494013566,4.938732218365711,4.533939466436258,0.9780402669721733,0.5517500007711348,0.5529000007882713,0.8250000327825546,1.199999988079071,0.0014799377389509466,0.044078949119961054,0.016499999836087225,6.16643395672776,5.858112277268777,0.3083216794589827,0.0,0.5529000007882713,0.5529000007882713,0.5517500007711348,
184.0,9.200000000000001,-22.744438165304814,0.0,0.0,0.0,1.0,1.0,1.0,32.0,0.0,0.0,6.661338147750939e-16,0.9688160115139328,1.0027699552512843,44.51419745157535,3.908013036243693,4.93881107470792,4.534012462478911,0.9621591831054941,0.5540000008046624,0.555200000822544,0.8250000327825546,1.199999988079071,0.0014596125755880797,0.044078949119961054,0.016499999836087225,6.236862497582965,5.925019391291116,0.3118431062918496,0.0,0.555200000822544,0.555200000822544,0.5540000008046624,
