stage,episode,global_step,episode_return,manager_return,mean_step_reward,min_step_reward,max_step_reward,eval_return,best_eval_return,eval_solver_failures,eval_power_success_rate,eval_gas_success_rate,eval_mean_voltage_rms_deviation_pu,eval_mean_gas_pressure_rms_deviation_bar,fast_buffer_size,slow_buffer_size,manager_buffer_size,solver_failures,gas_solve_count,mean_action_projection,max_action_projection,mean_slow_action_projection,max_slow_action_projection,mean_fast_action_projection,max_fast_action_projection,mean_ess_action_guard,max_ess_action_guard,mean_goal_change,max_goal_change,mean_voltage_rms_deviation_pu,mean_gas_pressure_rms_deviation_bar,voltage_deviation_cost,gas_pressure_deviation_cost,voltage_violation_cost,gas_pressure_violation_cost,pipe_velocity_violation_cost,source_capacity_violation_cost,gas_purchase_cost,interaction_reward_estimated_clips,manager_reward_clips,fast_total_insertions,slow_total_insertions,manager_total_insertions,fast_update_count,slow_update_count,manager_update_count,fast_actor_update_count,slow_actor_update_count,manager_actor_update_count,fast_critic_update_count,slow_critic_update_count,manager_critic_update_count,nonfinite_batch_count,fast_normalizer_count,slow_normalizer_count,manager_normalizer_count,mean_target_q_clipping_ratio,mean_reward_clipping_ratio,mean_actor_action_saturation_ratio
slow_pretrain,20,10080,-19871.167567052824,-2271.39736466149,-41.39826576469339,-204.48500468865282,-18.26963054241677,,-25712.25097257453,,,,,,10080,504,252,0,80,7.039809431547228e-16,1.1123027448830469e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018391873605170087,0.5968669160458667,5668.326194211146,4276.560713787509,1826.6166824279412,115.36472855701102,0.0,0.0,0.0,0,0,10080,504,252,0,498,0,0,249,0,0,498,0,0,7200.0001,504.0001,0.0001,0.0,0.0,0.0
slow_pretrain,21,10560,-16943.214685881245,-2111.1055919293135,-35.29836392891925,-85.97914557627517,-16.933034806187457,,-25712.25097257453,,,,,,10560,528,264,0,89,0.004142970934498242,0.09841885680747575,0.0,0.0,0.00414297084013621,0.09841883182525635,0.0,0.0,0.0,0.0,0.017044720986416205,0.5912235653434986,4596.690904470708,4196.598716162012,491.6337586354555,80.48554711982008,0.0,0.0,0.0,0,0,10560,528,264,0,546,0,0,273,0,0,546,0,0,7200.0001,528.0001,0.0001,0.0,0.0,0.0
slow_pretrain,22,11040,-18024.909364999152,-2125.508846754589,-37.55189451041489,-78.034404761936,-23.058853041504552,,-25712.25097257453,,,,,,11040,552,276,0,81,0.00262212426729014,0.09321005931005522,0.0,0.0,0.0026221241801977157,0.09321004152297974,0.0,0.0,0.0,0.0,0.019457613955971353,0.5846222012169399,5776.938846306109,4103.362584893294,124.66871397966352,31.335994855867913,0.0,0.0,0.0,0,0,11040,552,276,0,594,0,0,297,0,0,594,0,0,7200.0001,552.0001,0.0001,0.0,0.0,0.0
slow_pretrain,23,11520,-21595.092203608358,-2368.821522597081,-44.98977542418411,-321.7378340428982,-17.30816770093081,,-25712.25097257453,,,,,,11520,576,288,0,87,0.00023917482366371304,0.0189527156859014,0.0,0.0,0.00023917481303215027,0.01895272731781006,0.0,0.0,0.0,0.0,0.018460045643395387,0.5906874032938225,4979.79426328584,4188.081797365819,4718.526392372304,49.194697159228284,0.0,0.0,0.0,0,0,11520,576,288,0,642,0,0,321,0,0,642,0,0,7200.0001,576.0001,0.0001,0.0,0.0,0.0
slow_pretrain,24,12000,-17214.069348032543,-2096.7759678159896,-35.862644475067796,-96.73423326222778,-17.679202890355224,-18990.347726877797,-25712.25097257453,0.0,1.0,1.0,0.01718649884894623,0.5914984449558105,12000,600,300,0,75,6.669362960391895e-16,1.117140368961273e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017914197032298025,0.5888597887776146,4685.428918353195,4161.824936781247,414.7195019852587,33.37047071300203,0.0,0.0,0.0,0,0,12000,600,300,0,690,0,0,345,0,0,690,0,0,7200.0001,600.0001,0.0001,0.0,0.0,0.0
slow_pretrain,25,12480,-17961.85992515445,-2151.9772575068037,-37.42054151073845,-131.50715213848295,-20.311592064864822,,-25712.25097257453,,,,,,12480,624,312,0,79,5.745017090811696e-16,1.1129951213863744e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017801702528285356,0.5904829625133791,5101.103601912373,4185.223265154752,847.7441976896679,50.10186290298378,0.0,0.0,0.0,0,0,12480,624,312,0,738,0,0,369,0,0,738,0,0,7200.0001,624.0001,0.0001,0.0,0.0,0.0
slow_pretrain,26,12960,-18773.46956619457,-2219.711786570201,-39.11139492957203,-117.0658179707181,-18.347152779059197,,-25712.25097257453,,,,,,12960,648,324,0,85,0.0006438047897806623,0.0444674309997285,0.0,0.0,0.000643804669380188,0.04446744918823242,0.0,0.0,0.0,0.0,0.018159753223258832,0.5896821674850964,5365.856146325475,4174.293789388013,1299.6812331145918,53.499836020242064,0.0,0.0,0.0,0,0,12960,648,324,0,786,0,0,393,0,0,786,0,0,7200.0001,648.0001,0.0001,0.0,0.0,0.0
slow_pretrain,27,13440,-16354.143321515732,-2071.2589448067088,-34.071131919824445,-49.765508032350226,-16.666796820591774,,-25712.25097257453,,,,,,13440,672,336,0,81,5.191947180871154e-16,6.713178136967714e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016634546480662118,0.5865569556874234,4241.867940947841,4130.501206585523,3.772250777292167,45.87604502090845,0.0,0.0,0.0,0,0,13440,672,336,0,834,0,0,417,0,0,834,0,0,7200.0001,672.0001,0.0001,0.0,0.0,0.0
slow_pretrain,28,13920,-22299.03233031644,-2432.168080913767,-46.45631735482596,-409.5741000863148,-17.79008884557389,,-25712.25097257453,,,,,,13920,696,348,0,79,5.763224898167853e-16,1.1161055004029252e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01903269754837907,0.5944848912978075,5276.794746065939,4242.377294795437,4858.552059963666,85.17326279509058,0.0,0.0,0.0,0,0,13920,696,348,0,882,0,0,441,0,0,882,0,0,7200.0001,696.0001,0.0001,0.0,0.0,0.0
slow_pretrain,29,14400,-21122.91057900244,-2301.844487048727,-44.0060637062551,-276.1683806611528,-18.984319710218003,-16975.475738460944,-25712.25097257453,0.0,1.0,1.0,0.01723000988443112,0.5920938079067768,14400,720,360,0,79,6.675631995783398e-16,1.1130816381668997e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019458379162020208,0.5928917768648578,5479.5018325387855,4219.456132474844,3484.734857912541,68.4425091003896,0.0,0.0,0.0,0,0,14400,720,360,0,930,0,0,465,0,0,930,0,0,7200.0001,720.0001,0.0001,0.0,0.0,0.0
